id_sensor | valor | tipo | timestamp
2 | 57.59 | CO2 | 2025-01-15 18:05:34
2 | 57.67 | CO2 | 2025-01-15 18:05:40
2 | 57.66 | CO2 | 2025-01-15 18:05:46
2 | 57.66 | CO2 | 2025-01-15 18:05:52
2 | 57.25 | CO2 | 2025-01-15 18:05:58
2 | 57.43 | CO2 | 2025-01-15 18:06:04
2 | 57.45 | CO2 | 2025-01-15 18:06:10
2 | 57.46 | CO2 | 2025-01-15 18:06:16
2 | 57.52 | CO2 | 2025-01-15 18:06:22
2 | 57.56 | CO2 | 2025-01-15 18:06:28
2 | 57.41 | CO2 | 2025-01-15 18:06:34
2 | 57.26 | CO2 | 2025-01-15 18:06:40
2 | 57.52 | CO2 | 2025-01-15 18:06:47
2 | 57.5 | CO2 | 2025-01-15 18:06:53
2 | 57.5 | CO2 | 2025-01-15 18:06:59
2 | 57.43 | CO2 | 2025-01-15 18:07:05
2 | 57.57 | CO2 | 2025-01-15 18:07:11
2 | 56.97 | CO2 | 2025-01-15 18:07:17
2 | 57.53 | CO2 | 2025-01-15 18:07:23
2 | 57.55 | CO2 | 2025-01-15 18:07:29
2 | 57.38 | CO2 | 2025-01-15 18:07:35
2 | 57.51 | CO2 | 2025-01-15 18:07:41
2 | 57.53 | CO2 | 2025-01-15 18:07:48
2 | 57.31 | CO2 | 2025-01-15 18:07:54
2 | 57.65 | CO2 | 2025-01-15 18:08:00
2 | 57.57 | CO2 | 2025-01-15 18:08:06
2 | 57.68 | CO2 | 2025-01-15 18:08:12
2 | 57.56 | CO2 | 2025-01-15 18:08:18
2 | 57.66 | CO2 | 2025-01-15 18:08:24
2 | 57.35 | CO2 | 2025-01-15 18:08:30
2 | 57.13 | CO2 | 2025-01-15 18:08:36
2 | 57.44 | CO2 | 2025-01-15 18:08:42
2 | 57.49 | CO2 | 2025-01-15 18:08:49
2 | 57.37 | CO2 | 2025-01-15 18:08:55
2 | 57.44 | CO2 | 2025-01-15 18:09:01
2 | 57.52 | CO2 | 2025-01-15 18:09:07
2 | 57.66 | CO2 | 2025-01-15 18:09:13
2 | 57.36 | CO2 | 2025-01-15 18:09:19
2 | 57.84 | CO2 | 2025-01-15 18:09:25
2 | 57.51 | CO2 | 2025-01-15 18:09:31
2 | 57.73 | CO2 | 2025-01-15 18:09:37
2 | 57.43 | CO2 | 2025-01-15 18:09:43
2 | 57.47 | CO2 | 2025-01-15 18:09:49
2 | 57.66 | CO2 | 2025-01-15 18:09:56
2 | 57.41 | CO2 | 2025-01-15 18:10:02
2 | 57.49 | CO2 | 2025-01-15 18:10:08
2 | 57.56 | CO2 | 2025-01-15 18:10:14
2 | 57.62 | CO2 | 2025-01-15 18:10:20
2 | 57.52 | CO2 | 2025-01-15 18:10:26
2 | 57.6 | CO2 | 2025-01-15 18:10:32
2 | 57.57 | CO2 | 2025-01-15 18:10:38
2 | 57.37 | CO2 | 2025-01-15 18:10:44
2 | 57.48 | CO2 | 2025-01-15 18:10:50
2 | 57.49 | CO2 | 2025-01-15 18:10:57
2 | 57.3 | CO2 | 2025-01-15 18:11:03
2 | 57.62 | CO2 | 2025-01-15 18:11:09
2 | 57.33 | CO2 | 2025-01-15 18:11:15
2 | 57.46 | CO2 | 2025-01-15 18:11:21
2 | 57.61 | CO2 | 2025-01-15 18:11:27
2 | 57.7 | CO2 | 2025-01-15 18:11:33
2 | 57.51 | CO2 | 2025-01-15 18:11:39
2 | 57.32 | CO2 | 2025-01-15 18:11:45
2 | 57.33 | CO2 | 2025-01-15 18:11:51
2 | 57.46 | CO2 | 2025-01-15 18:11:57
2 | 57.38 | CO2 | 2025-01-15 18:12:03
2 | 57.41 | CO2 | 2025-01-15 18:12:09
2 | 57.64 | CO2 | 2025-01-15 18:12:15
2 | 57.52 | CO2 | 2025-01-15 18:12:21
2 | 57.4 | CO2 | 2025-01-15 18:12:27
2 | 57.64 | CO2 | 2025-01-15 18:12:34
2 | 57.71 | CO2 | 2025-01-15 18:12:40
2 | 57.6 | CO2 | 2025-01-15 18:12:46
2 | 57.37 | CO2 | 2025-01-15 18:12:52
2 | 57.37 | CO2 | 2025-01-15 18:12:58
2 | 57.53 | CO2 | 2025-01-15 18:13:04
2 | 57.46 | CO2 | 2025-01-15 18:13:10
2 | 57.69 | CO2 | 2025-01-15 18:13:16
2 | 57.61 | CO2 | 2025-01-15 18:13:22
2 | 57.54 | CO2 | 2025-01-15 18:13:28
2 | 57.52 | CO2 | 2025-01-15 18:13:34
2 | 57.65 | CO2 | 2025-01-15 18:13:40
2 | 57.7 | CO2 | 2025-01-15 18:13:46
2 | 57.51 | CO2 | 2025-01-15 18:13:53
2 | 57.51 | CO2 | 2025-01-15 18:13:59
2 | 57.46 | CO2 | 2025-01-15 18:14:05
2 | 57.65 | CO2 | 2025-01-15 18:14:11
2 | 57.42 | CO2 | 2025-01-15 18:14:18
2 | 57.1 | CO2 | 2025-01-15 18:14:24
2 | 57.65 | CO2 | 2025-01-15 18:14:30
2 | 57.52 | CO2 | 2025-01-15 18:14:36
2 | 57.5 | CO2 | 2025-01-15 18:14:42
2 | 57.36 | CO2 | 2025-01-15 18:14:48
2 | 57.51 | CO2 | 2025-01-15 18:14:54
2 | 57.55 | CO2 | 2025-01-15 18:15:00
2 | 57.47 | CO2 | 2025-01-15 18:15:06
2 | 57.71 | CO2 | 2025-01-15 18:15:12
2 | 57.52 | CO2 | 2025-01-15 18:15:18
2 | 57.52 | CO2 | 2025-01-15 18:15:24
2 | 57.51 | CO2 | 2025-01-15 18:15:30
2 | 57.22 | CO2 | 2025-01-15 18:15:36
2 | 57.39 | CO2 | 2025-01-15 18:15:42
2 | 57.38 | CO2 | 2025-01-15 18:15:48
2 | 57.42 | CO2 | 2025-01-15 18:15:55
2 | 57.26 | CO2 | 2025-01-15 18:16:01
2 | 57.46 | CO2 | 2025-01-15 18:16:07
2 | 57.55 | CO2 | 2025-01-15 18:16:13
2 | 57.53 | CO2 | 2025-01-15 18:16:19
2 | 57.52 | CO2 | 2025-01-15 18:16:25
2 | 57.5 | CO2 | 2025-01-15 18:16:31
2 | 57.41 | CO2 | 2025-01-15 18:16:37
2 | 57.76 | CO2 | 2025-01-15 18:16:43
2 | 57.46 | CO2 | 2025-01-15 18:16:49
2 | 57.46 | CO2 | 2025-01-15 18:16:55
2 | 57.46 | CO2 | 2025-01-15 18:17:02
2 | 57.43 | CO2 | 2025-01-15 18:17:08
2 | 57.52 | CO2 | 2025-01-15 18:17:14
2 | 57.73 | CO2 | 2025-01-15 18:17:20
2 | 57.2 | CO2 | 2025-01-15 18:17:26
2 | 57.51 | CO2 | 2025-01-15 18:17:32
2 | 57.53 | CO2 | 2025-01-15 18:17:38
2 | 57.39 | CO2 | 2025-01-15 18:17:44
2 | 57.48 | CO2 | 2025-01-15 18:17:50
2 | 57.28 | CO2 | 2025-01-15 18:17:56
2 | 57.57 | CO2 | 2025-01-15 18:18:02
2 | 57.65 | CO2 | 2025-01-15 18:18:08
2 | 57.46 | CO2 | 2025-01-15 18:18:14
2 | 57.49 | CO2 | 2025-01-15 18:18:21
2 | 57.44 | CO2 | 2025-01-15 18:18:27
2 | 57.53 | CO2 | 2025-01-15 18:18:33
2 | 57.51 | CO2 | 2025-01-15 18:18:39
2 | 57.49 | CO2 | 2025-01-15 18:18:45
2 | 57.46 | CO2 | 2025-01-15 18:18:51
2 | 57.22 | CO2 | 2025-01-15 18:18:57
2 | 57.6 | CO2 | 2025-01-15 18:19:03
2 | 57.61 | CO2 | 2025-01-15 18:19:09
2 | 57.28 | CO2 | 2025-01-15 18:19:15
2 | 57.9 | CO2 | 2025-01-15 18:19:21
2 | 57.68 | CO2 | 2025-01-15 18:19:27
2 | 57.38 | CO2 | 2025-01-15 18:19:34
2 | 57.25 | CO2 | 2025-01-15 18:19:40
2 | 57.26 | CO2 | 2025-01-15 18:19:46
2 | 57.36 | CO2 | 2025-01-15 18:19:52
2 | 57.47 | CO2 | 2025-01-15 18:19:58
2 | 57.3 | CO2 | 2025-01-15 18:20:04
2 | 57.24 | CO2 | 2025-01-15 18:20:10
2 | 57.4 | CO2 | 2025-01-15 18:20:16
2 | 57.26 | CO2 | 2025-01-15 18:20:22
2 | 57.8 | CO2 | 2025-01-15 18:20:28
2 | 57.51 | CO2 | 2025-01-15 18:20:34
2 | 57.43 | CO2 | 2025-01-15 18:20:40
2 | 57.63 | CO2 | 2025-01-15 18:20:46
2 | 57.55 | CO2 | 2025-01-15 18:20:52
2 | 57.58 | CO2 | 2025-01-15 18:20:58
2 | 57.54 | CO2 | 2025-01-15 18:21:04
2 | 57.39 | CO2 | 2025-01-15 18:21:10
2 | 57.31 | CO2 | 2025-01-15 18:21:17
2 | 57.44 | CO2 | 2025-01-15 18:21:23
2 | 57.48 | CO2 | 2025-01-15 18:21:29
2 | 57.65 | CO2 | 2025-01-15 18:21:35
2 | 57.64 | CO2 | 2025-01-15 18:21:41
2 | 57.52 | CO2 | 2025-01-15 18:21:47
2 | 57.53 | CO2 | 2025-01-15 18:21:53
2 | 57.46 | CO2 | 2025-01-15 18:21:59
2 | 57.33 | CO2 | 2025-01-15 18:22:05
2 | 57.49 | CO2 | 2025-01-15 18:22:11
2 | 57.86 | CO2 | 2025-01-15 18:22:17
2 | 57.49 | CO2 | 2025-01-15 18:22:24
2 | 57.48 | CO2 | 2025-01-15 18:22:30
2 | 57.31 | CO2 | 2025-01-15 18:22:36
2 | 57.65 | CO2 | 2025-01-15 18:22:42
2 | 57.3 | CO2 | 2025-01-15 18:22:48
2 | 57.3 | CO2 | 2025-01-15 18:22:54
2 | 57.57 | CO2 | 2025-01-15 18:23:00
2 | 57.43 | CO2 | 2025-01-15 18:23:06
2 | 57.52 | CO2 | 2025-01-15 18:23:12
2 | 57.51 | CO2 | 2025-01-15 18:23:22
2 | 57.44 | CO2 | 2025-01-15 18:23:28
2 | 57.39 | CO2 | 2025-01-15 18:23:34
2 | 57.49 | CO2 | 2025-01-15 18:23:41
2 | 57.41 | CO2 | 2025-01-15 18:23:47
2 | 57.3 | CO2 | 2025-01-15 18:23:53
2 | 57.63 | CO2 | 2025-01-15 18:23:59
2 | 57.43 | CO2 | 2025-01-15 18:24:05
2 | 57.8 | CO2 | 2025-01-15 18:24:11
2 | 57.47 | CO2 | 2025-01-15 18:24:17
2 | 57.68 | CO2 | 2025-01-15 18:24:23
2 | 57.52 | CO2 | 2025-01-15 18:24:29
2 | 57.51 | CO2 | 2025-01-15 18:24:35
2 | 57.38 | CO2 | 2025-01-15 18:24:41
2 | 57.61 | CO2 | 2025-01-15 18:24:47
2 | 57.65 | CO2 | 2025-01-15 18:24:53
2 | 57.81 | CO2 | 2025-01-15 18:25:00
2 | 57.65 | CO2 | 2025-01-15 18:25:06
2 | 57.8 | CO2 | 2025-01-15 18:25:12
2 | 57.42 | CO2 | 2025-01-15 18:25:18
2 | 57.57 | CO2 | 2025-01-15 18:25:24
2 | 57.76 | CO2 | 2025-01-15 18:25:30
2 | 57.33 | CO2 | 2025-01-15 18:25:36
2 | 57.33 | CO2 | 2025-01-15 18:25:42
2 | 57.61 | CO2 | 2025-01-15 18:25:48
2 | 57.78 | CO2 | 2025-01-15 18:25:54
2 | 57.49 | CO2 | 2025-01-15 18:26:00
2 | 57.57 | CO2 | 2025-01-15 18:26:06
2 | 57.52 | CO2 | 2025-01-15 18:26:12
2 | 57.57 | CO2 | 2025-01-15 18:26:18
2 | 57.55 | CO2 | 2025-01-15 18:26:24
2 | 57.66 | CO2 | 2025-01-15 18:26:30
2 | 57.37 | CO2 | 2025-01-15 18:26:37
2 | 57.58 | CO2 | 2025-01-15 18:26:43
2 | 57.62 | CO2 | 2025-01-15 18:26:49
2 | 57.62 | CO2 | 2025-01-15 18:26:55
2 | 57.49 | CO2 | 2025-01-15 18:27:01
2 | 57.37 | CO2 | 2025-01-15 18:27:07
2 | 57.28 | CO2 | 2025-01-15 18:27:13
2 | 57.5 | CO2 | 2025-01-15 18:27:19
2 | 57.5 | CO2 | 2025-01-15 18:27:26
2 | 57.8 | CO2 | 2025-01-15 18:27:32
2 | 57.62 | CO2 | 2025-01-15 18:27:38
2 | 57.62 | CO2 | 2025-01-15 18:27:44
2 | 57.42 | CO2 | 2025-01-15 18:27:50
2 | 57.25 | CO2 | 2025-01-15 18:27:56
2 | 57.46 | CO2 | 2025-01-15 18:28:02
2 | 57.52 | CO2 | 2025-01-15 18:28:08
2 | 57.43 | CO2 | 2025-01-15 18:28:14
2 | 57.38 | CO2 | 2025-01-15 18:28:20
2 | 57.68 | CO2 | 2025-01-15 18:28:26
2 | 57.62 | CO2 | 2025-01-15 18:28:32
2 | 57.46 | CO2 | 2025-01-15 18:28:38
2 | 57.8 | CO2 | 2025-01-15 18:28:44
2 | 57.52 | CO2 | 2025-01-15 18:28:51
2 | 57.33 | CO2 | 2025-01-15 18:28:57
2 | 57.55 | CO2 | 2025-01-15 18:29:03
2 | 57.52 | CO2 | 2025-01-15 18:29:09
2 | 57.61 | CO2 | 2025-01-15 18:29:15
2 | 57.39 | CO2 | 2025-01-15 18:29:21
2 | 57.53 | CO2 | 2025-01-15 18:29:27
2 | 57.47 | CO2 | 2025-01-15 18:29:33
2 | 57.42 | CO2 | 2025-01-15 18:29:39
2 | 57.1 | CO2 | 2025-01-15 18:29:45
2 | 57.38 | CO2 | 2025-01-15 18:29:52
2 | 57.99 | CO2 | 2025-01-15 18:29:58
2 | 57.42 | CO2 | 2025-01-15 18:30:04
2 | 57.6 | CO2 | 2025-01-15 18:30:10
2 | 57.51 | CO2 | 2025-01-15 18:30:16
2 | 57.65 | CO2 | 2025-01-15 18:30:22
2 | 57.35 | CO2 | 2025-01-15 18:30:28
2 | 57.22 | CO2 | 2025-01-15 18:30:34
2 | 57.3 | CO2 | 2025-01-15 18:30:40
2 | 57.68 | CO2 | 2025-01-15 18:30:46
2 | 57.58 | CO2 | 2025-01-15 18:30:52
2 | 57.45 | CO2 | 2025-01-15 18:30:59
2 | 57.86 | CO2 | 2025-01-15 18:31:05
2 | 57.66 | CO2 | 2025-01-15 18:31:11
2 | 57.43 | CO2 | 2025-01-15 18:31:17
2 | 57.35 | CO2 | 2025-01-15 18:31:23
2 | 57.25 | CO2 | 2025-01-15 18:31:29
2 | 57.4 | CO2 | 2025-01-15 18:31:35
2 | 57.55 | CO2 | 2025-01-15 18:31:41
2 | 57.42 | CO2 | 2025-01-15 18:31:47
2 | 57.72 | CO2 | 2025-01-15 18:31:53
2 | 57.66 | CO2 | 2025-01-15 18:31:59
2 | 57.79 | CO2 | 2025-01-15 18:32:05
2 | 57.46 | CO2 | 2025-01-15 18:32:11
2 | 57.32 | CO2 | 2025-01-15 18:32:17
2 | 57.5 | CO2 | 2025-01-15 18:32:24
2 | 57.64 | CO2 | 2025-01-15 18:32:30
2 | 57.28 | CO2 | 2025-01-15 18:32:36
2 | 57.44 | CO2 | 2025-01-15 18:32:42
2 | 57.48 | CO2 | 2025-01-15 18:32:48
2 | 57.68 | CO2 | 2025-01-15 18:32:54
2 | 57.52 | CO2 | 2025-01-15 18:33:00
2 | 57.39 | CO2 | 2025-01-15 18:33:06
2 | 57.76 | CO2 | 2025-01-15 18:33:12
2 | 57.42 | CO2 | 2025-01-15 18:33:18
2 | 57.27 | CO2 | 2025-01-15 18:33:25
2 | 57.4 | CO2 | 2025-01-15 18:33:31
2 | 57.6 | CO2 | 2025-01-15 18:33:37
2 | 57.35 | CO2 | 2025-01-15 18:33:43
2 | 57.38 | CO2 | 2025-01-15 18:33:49
2 | 57.64 | CO2 | 2025-01-15 18:33:55
2 | 57.63 | CO2 | 2025-01-15 18:34:01
2 | 57.66 | CO2 | 2025-01-15 18:34:07
2 | 57.64 | CO2 | 2025-01-15 18:34:13
2 | 57.65 | CO2 | 2025-01-15 18:34:19
2 | 57.52 | CO2 | 2025-01-15 18:34:25
2 | 57.57 | CO2 | 2025-01-15 18:34:31
2 | 56.97 | CO2 | 2025-01-15 18:34:37
2 | 57.45 | CO2 | 2025-01-15 18:34:43
2 | 57.39 | CO2 | 2025-01-15 18:34:49
2 | 57.44 | CO2 | 2025-01-15 18:34:55
2 | 57.49 | CO2 | 2025-01-15 18:35:01
2 | 57.38 | CO2 | 2025-01-15 18:35:08
2 | 57.39 | CO2 | 2025-01-15 18:35:14
2 | 57.44 | CO2 | 2025-01-15 18:35:20
2 | 57.52 | CO2 | 2025-01-15 18:35:26
2 | 57.52 | CO2 | 2025-01-15 18:35:32
2 | 57.65 | CO2 | 2025-01-15 18:35:38
2 | 57.54 | CO2 | 2025-01-15 18:35:44
2 | 57.36 | CO2 | 2025-01-15 18:35:50
2 | 57.44 | CO2 | 2025-01-15 18:35:56
2 | 57.26 | CO2 | 2025-01-15 18:36:02
2 | 57.44 | CO2 | 2025-01-15 18:36:08
2 | 57.46 | CO2 | 2025-01-15 18:36:14
2 | 57.65 | CO2 | 2025-01-15 18:36:20
2 | 57.65 | CO2 | 2025-01-15 18:36:26
2 | 57.56 | CO2 | 2025-01-15 18:36:33
2 | 57.56 | CO2 | 2025-01-15 18:36:39
2 | 57.6 | CO2 | 2025-01-15 18:36:45
2 | 57.29 | CO2 | 2025-01-15 18:36:51
2 | 57.28 | CO2 | 2025-01-15 18:36:57
2 | 57.66 | CO2 | 2025-01-15 18:37:03
2 | 57.62 | CO2 | 2025-01-15 18:37:09
2 | 57.05 | CO2 | 2025-01-15 18:37:15
2 | 57.35 | CO2 | 2025-01-15 18:37:21
2 | 57.33 | CO2 | 2025-01-15 18:37:27
2 | 57.7 | CO2 | 2025-01-15 18:37:34
2 | 57.61 | CO2 | 2025-01-15 18:37:40
2 | 57.32 | CO2 | 2025-01-15 18:37:46
2 | 57.38 | CO2 | 2025-01-15 18:37:52
2 | 57.52 | CO2 | 2025-01-15 18:37:58
2 | 57.01 | CO2 | 2025-01-15 18:38:04
2 | 57.52 | CO2 | 2025-01-15 18:38:10
2 | 57.64 | CO2 | 2025-01-15 18:38:16
2 | 57.31 | CO2 | 2025-01-15 18:38:22
2 | 57.28 | CO2 | 2025-01-15 18:38:28
2 | 57.65 | CO2 | 2025-01-15 18:38:34
2 | 57.23 | CO2 | 2025-01-15 18:38:40
2 | 57.52 | CO2 | 2025-01-15 18:38:46
2 | 57.51 | CO2 | 2025-01-15 18:38:53
2 | 57.42 | CO2 | 2025-01-15 18:38:59
2 | 57.37 | CO2 | 2025-01-15 18:39:05
2 | 57.52 | CO2 | 2025-01-15 18:39:11
2 | 57.4 | CO2 | 2025-01-15 18:39:17
2 | 57.33 | CO2 | 2025-01-15 18:39:23
2 | 57.47 | CO2 | 2025-01-15 18:39:29
2 | 57.4 | CO2 | 2025-01-15 18:39:35
2 | 57.31 | CO2 | 2025-01-15 18:39:41
2 | 57.65 | CO2 | 2025-01-15 18:39:47
2 | 57.81 | CO2 | 2025-01-15 18:39:53
2 | 57.67 | CO2 | 2025-01-15 18:39:59
2 | 57.52 | CO2 | 2025-01-15 18:40:05
2 | 57.42 | CO2 | 2025-01-15 18:40:11
2 | 57.43 | CO2 | 2025-01-15 18:40:18
2 | 57.6 | CO2 | 2025-01-15 18:40:24
2 | 57.38 | CO2 | 2025-01-15 18:40:30
2 | 57.32 | CO2 | 2025-01-15 18:40:36
2 | 57.73 | CO2 | 2025-01-15 18:40:42
2 | 57.6 | CO2 | 2025-01-15 18:40:48
2 | 57.46 | CO2 | 2025-01-15 18:40:54
2 | 57.46 | CO2 | 2025-01-15 18:41:00
2 | 57.43 | CO2 | 2025-01-15 18:41:06
2 | 57.46 | CO2 | 2025-01-15 18:41:12
2 | 57.61 | CO2 | 2025-01-15 18:41:19
2 | 57.53 | CO2 | 2025-01-15 18:41:25
2 | 57.55 | CO2 | 2025-01-15 18:41:31
2 | 57.25 | CO2 | 2025-01-15 18:41:37
2 | 57.61 | CO2 | 2025-01-15 18:41:43
2 | 57.48 | CO2 | 2025-01-15 18:41:49
2 | 57.51 | CO2 | 2025-01-15 18:41:55
2 | 57.42 | CO2 | 2025-01-15 18:42:01
2 | 57.45 | CO2 | 2025-01-15 18:42:07
2 | 57.39 | CO2 | 2025-01-15 18:42:13
2 | 57.42 | CO2 | 2025-01-15 18:42:19
2 | 57.57 | CO2 | 2025-01-15 18:42:25
2 | 57.31 | CO2 | 2025-01-15 18:42:32
2 | 57.44 | CO2 | 2025-01-15 18:42:38
2 | 57.46 | CO2 | 2025-01-15 18:42:44
2 | 57.61 | CO2 | 2025-01-15 18:42:50
2 | 57.65 | CO2 | 2025-01-15 18:42:56
2 | 57.34 | CO2 | 2025-01-15 18:43:02
2 | 57.56 | CO2 | 2025-01-15 18:43:08
2 | 57.52 | CO2 | 2025-01-15 18:43:14
2 | 57.28 | CO2 | 2025-01-15 18:43:20
2 | 57.51 | CO2 | 2025-01-15 18:43:26
2 | 57.37 | CO2 | 2025-01-15 18:43:32
2 | 57.6 | CO2 | 2025-01-15 18:43:38
2 | 57.63 | CO2 | 2025-01-15 18:43:44
2 | 57.4 | CO2 | 2025-01-15 18:43:50
2 | 57.46 | CO2 | 2025-01-15 18:43:56
2 | 57.53 | CO2 | 2025-01-15 18:44:03
2 | 57.51 | CO2 | 2025-01-15 18:44:09
2 | 57.38 | CO2 | 2025-01-15 18:44:15
2 | 57.52 | CO2 | 2025-01-15 18:44:21
2 | 57.25 | CO2 | 2025-01-15 18:44:27
2 | 57.52 | CO2 | 2025-01-15 18:44:33
2 | 57.65 | CO2 | 2025-01-15 18:44:39
2 | 57.65 | CO2 | 2025-01-15 18:44:45
2 | 57.47 | CO2 | 2025-01-15 18:44:51
2 | 57.38 | CO2 | 2025-01-15 18:44:57
2 | 57.56 | CO2 | 2025-01-15 18:45:03
2 | 57.26 | CO2 | 2025-01-15 18:45:09
2 | 57.68 | CO2 | 2025-01-15 18:45:15
2 | 57.25 | CO2 | 2025-01-15 18:45:21
2 | 57.66 | CO2 | 2025-01-15 18:45:27
2 | 57.4 | CO2 | 2025-01-15 18:45:33
2 | 57.38 | CO2 | 2025-01-15 18:45:39
2 | 57.24 | CO2 | 2025-01-15 18:45:46
2 | 57.61 | CO2 | 2025-01-15 18:45:52
2 | 57.55 | CO2 | 2025-01-15 18:45:58
2 | 57.5 | CO2 | 2025-01-15 18:46:04
2 | 57.53 | CO2 | 2025-01-15 18:46:10
2 | 57.57 | CO2 | 2025-01-15 18:46:16
2 | 57.43 | CO2 | 2025-01-15 18:46:22
2 | 57.55 | CO2 | 2025-01-15 18:46:28
2 | 57.4 | CO2 | 2025-01-15 18:46:34
2 | 57.23 | CO2 | 2025-01-15 18:46:40
2 | 57.42 | CO2 | 2025-01-15 18:46:46
2 | 57.4 | CO2 | 2025-01-15 18:46:53
2 | 57.14 | CO2 | 2025-01-15 18:46:59
2 | 57.5 | CO2 | 2025-01-15 18:47:05
2 | 57.69 | CO2 | 2025-01-15 18:47:11
2 | 57.75 | CO2 | 2025-01-15 18:47:17
2 | 57.26 | CO2 | 2025-01-15 18:47:23
2 | 57.65 | CO2 | 2025-01-15 18:47:29
2 | 57.37 | CO2 | 2025-01-15 18:47:35
2 | 57.52 | CO2 | 2025-01-15 18:47:41
2 | 57.46 | CO2 | 2025-01-15 18:47:47
2 | 57.33 | CO2 | 2025-01-15 18:47:53
2 | 57.49 | CO2 | 2025-01-15 18:48:00
2 | 57.62 | CO2 | 2025-01-15 18:48:06
2 | 57.49 | CO2 | 2025-01-15 18:48:12
2 | 57.47 | CO2 | 2025-01-15 18:48:18
2 | 57.38 | CO2 | 2025-01-15 18:48:24
2 | 57.33 | CO2 | 2025-01-15 18:48:30
2 | 57.47 | CO2 | 2025-01-15 18:48:36
2 | 57.69 | CO2 | 2025-01-15 18:48:42
2 | 57.58 | CO2 | 2025-01-15 18:48:48
2 | 57.47 | CO2 | 2025-01-15 18:48:54
2 | 57.52 | CO2 | 2025-01-15 18:49:00
2 | 57.32 | CO2 | 2025-01-15 18:49:06
2 | 57.43 | CO2 | 2025-01-15 18:49:12
2 | 57.41 | CO2 | 2025-01-15 18:49:18
2 | 57.53 | CO2 | 2025-01-15 18:49:24
2 | 57.56 | CO2 | 2025-01-15 18:49:31
2 | 57.44 | CO2 | 2025-01-15 18:49:37
2 | 57.66 | CO2 | 2025-01-15 18:49:43
2 | 57.46 | CO2 | 2025-01-15 18:49:49
2 | 57.55 | CO2 | 2025-01-15 18:49:55
2 | 57.44 | CO2 | 2025-01-15 18:50:01
2 | 57.62 | CO2 | 2025-01-15 18:50:07
2 | 57.39 | CO2 | 2025-01-15 18:50:13
2 | 57.52 | CO2 | 2025-01-15 18:50:19
2 | 57.3 | CO2 | 2025-01-15 18:50:25
2 | 57.9 | CO2 | 2025-01-15 18:50:31
2 | 57.24 | CO2 | 2025-01-15 18:50:38
2 | 56.92 | CO2 | 2025-01-15 18:50:44
2 | 57.39 | CO2 | 2025-01-15 18:50:50
2 | 57.47 | CO2 | 2025-01-15 18:50:56
2 | 57.35 | CO2 | 2025-01-15 18:51:02
2 | 57.05 | CO2 | 2025-01-15 18:51:08
2 | 57.34 | CO2 | 2025-01-15 18:51:14
2 | 57.52 | CO2 | 2025-01-15 18:51:21
2 | 57.26 | CO2 | 2025-01-15 18:51:27
2 | 57.39 | CO2 | 2025-01-15 18:51:33
2 | 57.51 | CO2 | 2025-01-15 18:51:39
2 | 57.4 | CO2 | 2025-01-15 18:51:45
2 | 57.4 | CO2 | 2025-01-15 18:51:51
2 | 57.61 | CO2 | 2025-01-15 18:51:57
2 | 57.27 | CO2 | 2025-01-15 18:52:03
2 | 57.42 | CO2 | 2025-01-15 18:52:09
2 | 57.42 | CO2 | 2025-01-15 18:52:15
2 | 57.72 | CO2 | 2025-01-15 18:52:21
2 | 57.57 | CO2 | 2025-01-15 18:52:27
2 | 57.68 | CO2 | 2025-01-15 18:52:34
2 | 57.54 | CO2 | 2025-01-15 18:52:40
2 | 57.51 | CO2 | 2025-01-15 18:52:46
2 | 57.47 | CO2 | 2025-01-15 18:52:52
2 | 57.52 | CO2 | 2025-01-15 18:52:58
2 | 57.39 | CO2 | 2025-01-15 18:53:04
2 | 57.31 | CO2 | 2025-01-15 18:53:10
2 | 57.57 | CO2 | 2025-01-15 18:53:16
2 | 57.42 | CO2 | 2025-01-15 18:53:29
2 | 57.29 | CO2 | 2025-01-15 18:53:36
2 | 57.25 | CO2 | 2025-01-15 18:53:42
2 | 57.6 | CO2 | 2025-01-15 18:53:48
2 | 57.24 | CO2 | 2025-01-15 18:53:54
2 | 57.35 | CO2 | 2025-01-15 18:54:00
2 | 57.54 | CO2 | 2025-01-15 18:54:06
2 | 57.11 | CO2 | 2025-01-15 18:54:12
2 | 57.24 | CO2 | 2025-01-15 18:54:18
2 | 57.4 | CO2 | 2025-01-15 18:54:24
2 | 57.43 | CO2 | 2025-01-15 18:54:30
2 | 57.4 | CO2 | 2025-01-15 18:54:36
2 | 57.46 | CO2 | 2025-01-15 18:54:42
2 | 57.5 | CO2 | 2025-01-15 18:54:48
2 | 57.54 | CO2 | 2025-01-15 18:54:54
2 | 57.52 | CO2 | 2025-01-15 18:55:01
2 | 57.5 | CO2 | 2025-01-15 18:55:07
2 | 57.42 | CO2 | 2025-01-15 18:55:13
2 | 57.61 | CO2 | 2025-01-15 18:55:19
2 | 57.25 | CO2 | 2025-01-15 18:55:25
2 | 57.49 | CO2 | 2025-01-15 18:55:31
2 | 57.27 | CO2 | 2025-01-15 18:55:37
2 | 57.54 | CO2 | 2025-01-15 18:55:43
2 | 57.4 | CO2 | 2025-01-15 18:55:49
2 | 57.47 | CO2 | 2025-01-15 18:55:55
2 | 57.23 | CO2 | 2025-01-15 18:56:02
2 | 57.48 | CO2 | 2025-01-15 18:56:08
2 | 57.62 | CO2 | 2025-01-15 18:56:14
